index,start_date,lat,lon,ft_frozen,ft_thawed,ft_trans,ft_itrans,fw_fw_06_swe_-3,fw_fw_06_swe_-2,fw_fw_06_swe_-1,fw_fw_06_swe_+1,fw_fw_06_swe_+2,swe_swe_average_-3,swe_swe_average_-2,swe_swe_average_-1,swe_swe_average_+1,swe_swe_average_+2,energy_sw_up_-3,energy_sw_up_-2,energy_sw_up_-1,energy_sw_up_+1,energy_sw_up_+2,energy_sw_dn_-3,energy_sw_dn_-2,energy_sw_dn_-1,energy_sw_dn_+1,energy_sw_dn_+2,energy_lw_up_-3,energy_lw_up_-2,energy_lw_up_-1,energy_lw_up_+1,energy_lw_up_+2,energy_lw_dn_-3,energy_lw_dn_-2,energy_lw_dn_-1,energy_lw_dn_+1,energy_lw_dn_+2,[ALL]_Q0.1
77787,1993-03-01,64.58844,63.43495,45,12,34,1,0,0,4,0,0,0,13,20,56,0,0,3,66,20,3,0,17,52,23,0,1,11,74,5,1,0,15,73,4,0,1
77793,1993-03-01,63.33963,64.74683,40,13,35,4,0,0,5,7,0,0,9,23,49,0,0,6,57,22,7,0,15,54,23,0,0,13,72,7,0,1,15,69,6,1,1
77795,1993-03-01,62.91968,65.15761,0,0,0,0,0,0,0,12,0,0,9,46,26,0,0,5,61,14,12,0,16,52,24,0,0,12,73,7,0,1,19,65,6,1,1
77797,1993-03-01,62.49797,65.55604,38,17,36,1,0,0,10,2,0,0,11,46,24,0,0,4,64,10,14,0,16,52,24,0,0,14,71,7,0,2,19,64,6,1,1
77800,1993-03-01,61.86225,66.13167,31,28,32,1,0,1,18,1,0,0,8,47,22,0,0,2,68,14,7,0,15,54,23,0,0,18,66,8,0,2,18,64,5,3,1
77827,1993-03-01,55.99038,70.34617,25,37,30,0,0,0,33,5,0,0,0,53,5,0,0,5,66,16,5,0,16,56,20,0,0,18,62,12,0,0,22,62,8,0,1
77840,1993-03-01,53.07873,71.90274,27,41,24,0,0,0,12,20,4,0,0,5,35,0,0,9,78,4,1,0,15,56,21,0,0,20,56,16,0,0,18,65,9,0,1
77864,1993-03-01,47.57492,74.22576,26,49,17,0,0,0,14,3,0,0,0,34,12,0,0,11,55,25,1,0,13,62,17,0,0,34,47,11,0,0,20,61,11,0,1
77870,1993-03-01,45.46917,74.9536,0,25,67,0,2,39,46,0,0,0,0,0,0,0,0,33,49,8,2,0,11,65,16,0,0,11,69,11,1,0,15,68,9,0,3
77871,1993-03-01,45.23379,75.03045,0,19,73,0,2,14,76,0,0,0,0,0,0,0,3,30,52,6,1,0,12,65,15,0,0,11,68,12,1,0,15,68,9,0,0
77881,1993-03-01,42.86429,75.75864,24,14,54,0,0,0,0,0,0,0,0,0,0,0,0,18,64,10,0,0,15,57,20,0,5,16,65,6,0,1,23,57,10,1,1
77884,1993-03-01,42.14782,75.96375,30,21,41,0,0,0,0,0,0,0,0,0,0,0,0,20,71,1,0,0,14,63,15,0,2,29,54,7,0,3,22,52,14,1,1
77888,1993-03-01,41.18844,76.2284,26,39,27,0,0,0,0,0,0,0,0,0,0,0,0,20,64,8,0,0,14,63,15,0,2,29,52,9,0,2,21,52,16,1,1
77894,1993-03-01,39.74048,76.6075,0,0,0,0,0,0,14,0,0,0,0,71,5,1,0,26,65,1,0,0,16,60,16,0,0,20,68,4,0,0,21,52,19,0,1
77901,1993-03-01,38.03743,77.02466,0,0,0,0,0,0,17,4,0,0,0,70,1,6,0,28,59,4,1,0,15,63,14,0,2,29,50,10,1,0,25,48,19,0,1
77908,1993-03-01,36.31914,77.41704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,58,5,0,0,15,72,5,0,10,13,53,16,0,1,27,42,20,2,0
77918,1993-03-01,33.83704,77.93869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,57,0,0,0,15,65,12,0,0,16,57,17,2,1,25,47,14,5,0
77928,1993-03-01,31.32118,78.41938,6,19,66,1,0,0,0,0,0,0,0,0,0,0,0,24,65,3,0,0,18,61,13,0,1,39,31,17,3,1,25,49,17,0,1
77931,1993-03-01,30.55956,78.5563,0,67,23,2,0,0,0,0,0,0,0,0,0,0,0,44,45,3,0,0,18,64,10,0,1,27,54,10,0,2,23,47,20,0,1
77942,1993-03-01,27.73854,79.03212,0,92,0,0,0,0,54,12,0,0,0,0,0,0,1,29,48,11,3,1,18,62,11,0,2,26,54,9,1,0,22,51,19,0,1
77950,1993-03-01,25.65753,79.35434,0,0,0,0,0,0,72,7,2,0,0,0,0,0,3,9,78,2,0,1,7,73,11,0,4,17,55,12,4,0,21,47,24,0,0
77955,1993-03-01,24.34367,79.54638,0,92,0,0,0,0,19,73,0,0,0,0,0,0,0,16,76,0,0,2,11,64,15,0,4,15,57,12,4,0,21,53,18,0,1
77978,1993-03-01,18.15726,80.34816,0,0,0,0,0,0,32,29,23,0,0,0,0,0,0,18,74,0,0,1,8,70,13,0,0,10,77,3,2,0,14,69,9,0,0
77985,1993-03-01,16.22373,80.56855,0,0,0,0,0,3,70,15,4,0,0,0,0,0,0,20,72,0,0,2,7,66,17,0,0,17,66,8,0,1,12,68,11,0,0
77990,1993-03-01,7.32542,81.43548,0,0,0,0,0,1,68,13,8,0,0,0,0,0,0,15,77,0,0,1,8,63,19,0,0,2,53,29,5,5,13,64,9,0,0
78005,1993-03-01,35.5229,-77.33764,0,92,0,0,0,1,36,52,3,0,0,0,0,0,0,0,42,18,7,0,10,70,11,1,5,16,59,12,0,4,15,61,12,0,1
78074,1993-03-01,51.87299,-72.11071,31,32,29,0,0,0,14,0,0,0,13,60,4,0,0,0,86,2,4,0,15,58,19,0,1,16,62,13,0,2,14,61,15,0,1
78075,1993-03-01,52.09982,-72.00409,31,30,31,0,0,4,10,0,0,0,18,63,0,0,0,0,85,4,3,0,15,58,19,0,1,16,63,12,0,2,14,62,14,0,1
78091,1993-03-01,55.68869,-70.11484,57,18,17,0,0,0,5,0,0,0,37,55,0,0,0,7,56,29,0,0,15,54,23,0,3,14,72,3,0,3,16,60,13,0,1
78111,1993-03-01,77.92827,17.41797,0,0,0,0,0,0,82,3,0,0,0,0,0,0,0,19,46,27,0,0,19,50,23,0,5,21,42,19,2,6,19,54,13,0,0
78127,1993-03-01,65.50722,61.77122,61,7,24,0,0,0,0,0,0,0,18,19,55,0,0,8,53,25,6,0,19,51,22,0,0,11,76,5,0,0,16,71,5,0,2
78154,1993-03-01,59.8444,67.31347,32,30,30,0,0,11,19,1,0,0,13,33,20,0,0,24,54,14,0,0,16,54,22,0,1,19,62,9,1,2,22,57,8,3,1
78163,1993-03-01,57.89118,68.72839,27,36,29,0,0,0,0,15,16,0,0,22,39,0,0,13,59,8,7,0,16,56,20,0,1,19,61,10,1,0,21,63,7,1,1
78179,1993-03-01,54.35193,70.86635,28,49,15,0,0,0,40,0,0,0,0,22,24,0,0,5,71,13,3,0,16,57,19,0,0,19,59,14,0,0,22,59,11,0,1
78183,1993-03-01,53.45466,71.33768,26,40,26,0,0,0,6,10,14,0,0,5,36,0,0,12,68,10,2,0,15,55,22,0,0,20,57,15,0,0,21,59,12,0,1
78197,1993-03-01,50.27706,72.82409,33,30,28,1,0,0,16,1,22,0,0,39,10,0,0,5,72,13,2,0,13,58,21,0,0,26,53,13,0,0,18,65,9,0,1
78198,1993-03-01,50.04792,72.92153,27,31,32,2,0,0,16,4,20,0,0,37,10,0,0,7,71,12,2,0,13,59,20,0,0,23,55,14,0,0,18,65,9,0,1
78213,1993-03-01,46.57664,74.26386,13,63,16,0,0,0,40,28,1,0,0,39,5,7,0,30,54,7,1,0,13,60,18,1,0,13,67,12,0,0,14,68,10,0,1
78229,1993-03-01,42.32632,75.62553,28,13,51,0,0,0,0,0,0,0,0,0,0,0,0,12,77,3,0,0,15,61,16,0,6,22,60,4,0,3,22,54,12,1,1
78236,1993-03-01,40.64792,76.09472,33,42,17,0,0,0,0,0,0,0,0,52,5,0,0,17,61,14,0,0,14,59,19,0,3,25,60,4,0,2,21,51,17,1,1
78239,1993-03-01,39.92412,76.28673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,61,4,0,0,15,60,17,0,0,16,69,7,0,1,21,52,17,1,0
78243,1993-03-01,38.95481,76.53479,0,0,0,0,0,0,17,1,12,0,0,0,0,0,0,36,50,4,2,0,15,61,16,0,3,22,58,7,2,0,23,49,20,0,0
78245,1993-03-01,38.46832,76.65555,0,0,0,0,0,0,20,18,6,0,0,71,6,0,0,26,57,4,4,0,15,60,17,0,4,24,56,6,1,0,22,50,20,0,1
78257,1993-03-01,35.27535,77.39139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,63,0,0,0,15,68,9,0,0,22,51,14,4,1,27,44,17,3,0
78265,1993-03-01,33.28303,77.8058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,60,0,0,0,15,66,11,0,0,21,45,20,6,2,23,46,17,4,0
78283,1993-03-01,28.71856,78.6467,0,92,0,0,0,0,57,0,0,0,0,0,0,0,1,28,49,10,4,3,10,60,15,4,0,29,54,7,2,0,24,49,19,0,1
78285,1993-03-01,28.20402,78.73311,0,92,0,0,0,0,66,12,0,0,0,0,0,0,6,22,51,7,6,2,13,62,10,4,1,27,55,8,1,0,23,51,18,0,1
78308,1993-03-01,22.17091,79.64094,0,0,0,0,0,0,59,33,0,0,0,0,0,0,0,11,81,0,0,0,6,75,10,1,2,7,69,13,1,1,12,60,19,0,0
78323,1993-03-01,18.11013,80.15886,0,0,0,0,0,29,46,16,1,0,0,0,0,0,0,14,78,0,0,2,5,72,13,0,0,12,75,4,0,0,15,67,10,0,0
78332,1993-03-01,8.75598,81.13537,0,0,0,0,0,12,56,16,7,0,0,0,0,0,0,24,68,0,0,4,11,55,21,1,0,6,63,14,8,5,17,59,10,0,0
78333,1993-03-01,8.4622,81.16197,0,0,0,0,0,11,51,29,1,0,0,0,0,0,0,26,65,1,0,0,16,54,22,0,0,3,62,18,7,6,13,63,9,0,0
78340,1993-03-01,6.38651,81.34382,0,0,0,0,0,0,33,29,28,0,0,0,0,0,0,23,69,0,0,1,10,63,18,0,0,0,61,22,7,4,16,58,14,0,0
78359,1993-03-01,37.43404,-76.64287,0,87,4,1,0,2,52,32,6,0,0,0,0,0,1,2,42,16,13,0,9,64,19,0,4,16,59,13,0,3,13,63,13,0,1
78364,1993-03-01,39.13868,-76.2184,0,0,0,0,0,0,54,28,10,0,0,0,0,0,1,5,42,21,15,0,12,67,13,0,5,18,55,14,0,2,15,61,14,0,0
78365,1993-03-01,39.38096,-76.15559,0,84,7,1,0,0,42,35,15,0,0,0,0,0,1,0,38,30,13,0,12,66,14,0,5,21,51,15,0,2,15,62,13,0,1
78369,1993-03-01,40.34699,-75.89865,2,79,11,0,0,12,17,12,11,0,0,1,5,6,0,1,20,31,28,0,10,73,9,0,9,20,48,15,0,2,13,61,16,0,1
78371,1993-03-01,40.82819,-75.76664,3,78,11,0,0,19,15,17,8,0,0,0,0,0,0,0,23,36,23,0,10,73,9,0,12,15,49,16,0,3,12,63,14,0,1
78404,1993-03-01,48.59796,-73.17859,24,43,25,0,0,2,28,0,0,0,0,41,28,0,0,1,86,1,0,0,15,66,11,0,2,21,54,15,0,2,14,63,13,0,1
78409,1993-03-01,49.74775,-72.70459,23,41,28,0,0,0,30,0,0,0,7,37,29,0,0,1,86,1,3,0,15,64,13,0,1,17,60,14,0,2,13,64,13,0,1
78410,1993-03-01,49.97683,-72.60667,23,38,31,0,0,0,30,0,0,0,8,38,29,0,0,0,87,1,4,0,15,62,15,0,1,14,65,12,0,1,14,64,13,0,1
78431,1993-03-01,54.71959,-70.27112,46,21,25,0,0,0,1,4,0,0,50,42,0,0,0,5,58,29,0,0,15,54,23,0,1,12,74,5,0,3,14,62,13,0,1
78434,1993-03-01,55.38617,-69.88741,50,19,23,0,0,0,5,0,0,0,46,46,0,0,0,8,58,26,0,0,15,54,23,0,2,15,72,3,0,3,15,61,13,0,1
78437,1993-03-01,56.0499,-69.48914,58,18,16,0,0,0,5,0,0,0,32,56,0,0,0,8,63,21,0,0,15,54,23,0,2,18,65,7,0,3,18,57,14,0,1
78458,1993-03-01,77.15531,-23.86017,0,0,0,0,0,0,51,41,0,0,0,0,0,0,0,21,46,25,0,0,20,48,24,0,2,24,50,15,1,3,20,58,11,0,0
78467,1993-03-01,67.39081,58.54317,64,9,19,0,0,0,0,0,0,0,4,88,0,0,0,15,48,28,1,0,19,49,24,0,0,17,68,7,0,1,16,69,6,0,1
78484,1993-03-01,63.96717,62.98733,41,18,32,1,0,0,3,1,0,0,7,19,54,0,0,8,64,11,9,0,18,52,22,0,0,13,72,6,1,1,15,71,5,0,1
78492,1993-03-01,62.3027,64.69862,34,25,32,1,0,0,20,0,0,0,10,47,23,0,0,5,64,10,11,0,16,53,23,0,0,14,71,7,0,2,19,64,6,1,1
78498,1993-03-01,61.0355,65.85446,31,33,27,1,0,4,22,0,0,0,15,42,20,0,0,10,63,16,3,0,16,54,22,0,0,18,63,11,0,3,19,62,5,3,1
78526,1993-03-01,54.9421,70.14478,26,43,23,0,0,0,40,0,0,0,0,45,6,0,0,0,74,13,4,0,16,56,20,0,0,20,60,12,0,0,21,62,9,0,1
78530,1993-03-01,54.05019,70.641,26,48,18,0,0,0,42,6,0,0,0,8,35,0,0,7,74,9,2,0,16,55,21,0,0,20,57,15,0,0,21,60,11,0,1
78532,1993-03-01,53.60238,70.88027,24,48,20,0,0,0,18,16,7,0,0,4,36,0,0,12,69,9,2,0,16,54,22,0,0,20,57,15,0,0,21,59,12,0,1
78567,1993-03-01,44.87032,74.53878,3,19,70,0,0,0,76,0,0,0,0,0,0,0,2,33,54,3,0,0,15,63,14,0,0,14,68,10,0,0,17,65,10,0,0
78568,1993-03-01,44.6349,74.6167,11,16,64,1,0,0,61,2,16,0,0,0,0,0,0,33,56,2,1,0,15,59,18,0,0,14,68,10,0,0,18,62,12,0,0
78581,1993-03-01,41.54772,75.56402,30,34,28,0,0,0,0,0,0,0,0,0,0,0,0,17,69,6,0,0,14,64,14,0,2,28,53,9,0,4,20,51,16,1,1
78585,1993-03-01,40.58774,75.83294,33,39,20,0,0,0,0,0,0,0,0,53,5,0,0,15,73,4,0,0,14,59,19,0,2,22,64,4,0,3,20,50,18,1,1
78597,1993-03-01,37.6785,76.58381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,50,6,0,0,14,68,10,0,4,26,48,14,0,2,24,42,24,0,0
78600,1993-03-01,36.94416,76.75948,59,1,32,0,0,0,0,0,0,0,0,0,0,0,0,40,50,2,0,0,14,70,8,0,4,25,52,11,0,1,26,42,21,2,2
78604,1993-03-01,35.96055,76.98678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,65,0,0,0,15,71,6,0,3,17,57,10,5,1,26,43,19,3,0
78623,1993-03-01,30.96211,78.01709,0,62,30,0,0,0,0,0,0,0,0,0,0,0,1,30,61,0,0,0,18,63,11,0,0,35,46,10,1,1,25,46,20,0,1
78649,1993-03-01,24.24441,79.138,0,92,0,0,0,0,37,55,0,0,0,0,0,0,3,17,72,0,0,3,11,67,11,0,4,18,57,10,3,0,21,51,20,0,1
78655,1993-03-01,22.65494,79.36786,0,0,0,0,0,0,73,19,0,0,0,0,0,0,0,13,79,0,0,0,10,69,13,0,5,4,70,12,1,0,18,53,21,0,0
78691,1993-03-01,7.48373,-80.90297,0,0,0,0,0,6,53,28,5,0,0,0,0,0,0,6,63,19,1,2,11,65,11,0,0,4,81,7,0,2,6,63,19,2,0
78724,1993-03-01,41.48553,-75.29833,4,75,13,0,0,10,11,27,10,0,0,9,3,3,0,0,31,37,15,0,12,65,15,0,13,11,55,13,0,3,12,66,11,0,1
78731,1993-03-01,43.15235,-74.79461,7,72,13,0,0,11,17,7,12,0,0,15,4,2,0,0,70,18,4,0,13,66,13,0,4,21,55,12,0,4,13,65,10,0,1
78739,1993-03-01,45.03953,-74.17608,14,52,25,1,0,10,24,14,3,0,0,17,8,13,0,0,57,19,15,0,13,65,14,0,5,21,56,10,0,3,14,63,12,0,1
78741,1993-03-01,45.50839,-74.01371,0,0,0,0,0,1,49,2,0,0,0,21,6,19,0,0,52,27,13,0,13,67,12,0,4,21,56,11,0,3,13,65,11,0,0
78754,1993-03-01,48.5276,-72.87386,23,45,24,0,0,0,30,0,0,0,0,64,28,0,0,1,86,1,0,0,15,65,12,0,2,21,54,15,0,2,14,63,13,0,1
78756,1993-03-01,48.98773,-72.68436,23,45,24,0,1,5,24,0,0,0,0,46,28,0,0,1,86,1,0,0,15,65,12,0,1,20,54,17,0,2,16,61,13,0,1
78763,1993-03-01,50.58896,-71.98789,26,38,28,0,0,3,27,0,0,0,15,37,29,0,0,0,87,1,4,0,15,58,19,0,0,14,65,13,0,2,15,58,16,1,1
78776,1993-03-01,53.52398,-70.53998,37,26,29,0,1,2,10,0,0,0,48,44,0,0,0,1,76,10,5,0,15,54,23,0,1,18,64,9,0,3,13,64,12,0,1
78784,1993-03-01,55.52539,-69.39943,51,21,20,0,0,0,5,0,0,0,44,46,0,0,0,8,61,23,0,0,15,53,24,0,2,17,70,3,0,3,17,58,14,0,1
78791,1993-03-01,57.06383,-68.42009,0,0,0,0,0,0,14,2,0,0,25,67,0,0,0,7,62,23,0,0,14,54,24,0,1,17,64,10,0,2,19,54,17,0,1
78808,1993-03-01,77.20328,-20.67442,0,0,0,0,0,0,18,44,0,0,0,0,0,0,0,21,44,27,0,0,20,48,24,0,3,23,50,14,2,3,20,58,11,0,0
78817,1993-03-01,66.87835,58.65041,58,11,23,0,0,0,0,0,0,0,4,88,0,0,0,13,52,22,5,0,18,51,23,0,0,16,69,7,0,1,17,68,6,0,1
78826,1993-03-01,65.08384,61.09764,64,5,23,0,0,0,0,0,0,0,19,18,55,0,0,8,52,29,3,0,18,52,22,0,0,15,70,7,0,1,15,72,4,0,2
78827,1993-03-01,64.88145,61.34817,54,11,27,0,0,0,0,0,0,0,19,18,55,0,0,8,53,31,0,0,18,53,21,0,2,11,70,9,0,1,15,72,4,0,2
78831,1993-03-01,64.06637,62.31164,41,19,31,1,0,0,0,0,3,0,4,20,53,0,0,4,66,15,7,0,18,53,21,0,1,12,72,7,0,1,15,72,4,0,1
78836,1993-03-01,63.03583,63.43495,37,24,29,2,0,1,11,0,0,0,7,46,24,0,0,4,70,8,9,0,17,55,20,0,0,16,68,8,0,2,17,67,6,0,1
78840,1993-03-01,62.20268,64.27438,33,25,33,1,0,0,16,4,0,0,8,46,23,0,0,7,61,11,9,0,16,53,23,0,0,16,68,8,0,3,19,62,7,1,1
78852,1993-03-01,59.66128,66.51861,31,39,22,0,0,9,21,2,0,0,11,33,20,0,0,26,52,14,0,0,16,54,22,0,1,19,62,9,1,2,22,57,8,3,1
78858,1993-03-01,58.3691,67.50738,28,40,24,0,0,1,37,0,0,0,4,21,38,0,0,13,59,16,1,0,16,58,18,0,1,19,62,9,1,1,23,58,9,1,1
78867,1993-03-01,56.40651,68.85047,24,34,34,0,0,0,14,11,6,0,0,40,20,0,0,7,61,13,10,0,17,52,23,0,0,21,60,11,0,0,20,63,9,0,1
78871,1993-03-01,55.52539,69.39943,26,41,25,0,0,0,34,0,0,0,0,54,3,0,0,0,76,9,7,0,17,57,18,0,0,20,60,12,0,0,22,59,11,0,1
78877,1993-03-01,54.19396,70.17352,26,49,17,0,0,0,48,0,0,0,0,30,15,0,0,4,69,16,3,0,16,56,20,0,0,21,56,15,0,0,21,61,10,0,1
78888,1993-03-01,51.72384,71.45633,34,33,25,0,0,0,8,10,14,0,0,12,39,0,0,0,70,17,3,0,14,57,21,0,0,22,56,14,0,0,16,67,9,0,1
78893,1993-03-01,50.58896,71.98789,32,30,29,1,0,0,15,7,21,0,0,32,19,0,0,4,74,10,4,0,14,56,22,0,0,24,54,14,0,0,19,64,9,0,1
78904,1993-03-01,48.06631,73.05938,27,45,19,1,0,0,1,1,0,0,0,35,12,0,0,9,64,14,5,0,13,63,16,0,0,26,50,16,0,0,20,62,10,0,1
78906,1993-03-01,47.60385,73.24104,26,49,17,0,0,0,4,3,9,0,0,36,11,0,0,12,58,17,5,0,12,64,16,0,0,30,48,14,0,0,20,62,10,0,1
78940,1993-03-01,38.5936,76.08982,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,33,48,6,4,0,15,63,14,0,6,25,52,7,2,1,21,50,20,0,0
78954,1993-03-01,34.66705,77.02357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,65,0,0,0,15,64,13,0,0,17,58,14,2,2,21,50,16,3,0
78962,1993-03-01,32.67191,77.4457,4,11,76,1,0,0,0,0,0,0,0,0,0,0,0,25,67,0,0,0,17,64,11,0,0,21,47,19,3,2,24,49,16,1,1
78976,1993-03-01,29.12592,78.1228,0,92,0,0,0,0,74,17,0,0,0,0,0,0,2,25,54,10,1,5,17,55,14,0,0,28,52,11,1,0,23,46,23,0,1
78978,1993-03-01,28.61343,78.2137,0,92,0,0,0,0,57,0,0,0,0,0,0,0,2,28,45,11,5,2,14,58,14,4,0,28,53,10,1,0,23,50,19,0,1
78980,1993-03-01,28.0994,78.30323,0,92,0,0,0,0,47,0,0,0,0,0,0,0,6,23,49,10,4,2,13,63,11,3,2,27,52,10,1,0,23,49,20,0,1
78983,1993-03-01,27.32545,78.43504,0,92,0,0,0,0,72,13,0,0,0,0,0,0,3,23,62,3,1,2,16,67,7,0,4,24,51,13,0,0,21,48,23,0,1
78998,1993-03-01,23.40089,79.05243,0,0,0,0,0,0,66,25,1,0,0,0,0,0,2,20,69,1,0,2,12,65,13,0,5,10,64,12,1,0,20,53,19,0,0
79000,1993-03-01,22.8704,79.12987,0,0,0,0,0,0,34,58,0,0,0,0,0,0,0,21,71,0,0,2,10,70,10,0,5,8,70,7,2,0,20,51,21,0,0
79004,1993-03-01,21.80408,79.28154,0,0,0,0,0,0,9,41,42,0,0,0,0,0,0,10,82,0,0,0,9,71,12,0,1,9,69,12,1,1,14,58,19,0,0
79011,1993-03-01,19.92035,79.53712,0,0,0,0,0,1,52,39,0,0,0,0,0,0,0,8,83,1,0,0,12,70,9,1,0,7,74,10,1,2,13,63,14,0,0
79012,1993-03-01,19.64936,79.57265,0,0,0,0,0,0,50,42,0,0,0,0,0,0,0,8,83,1,0,0,12,69,10,1,0,7,75,9,1,2,14,62,14,0,0
79015,1993-03-01,18.83346,79.67782,0,0,0,0,0,0,78,14,0,0,0,0,0,0,0,14,78,0,0,0,7,76,9,0,0,13,74,4,1,1,15,63,13,0,0
79027,1993-03-01,15.5243,80.07834,0,0,0,0,0,9,77,6,0,0,0,0,0,0,0,7,85,0,0,0,8,73,11,0,0,19,69,3,0,1,9,73,9,0,0
79040,1993-03-01,7.7316,-80.70669,0,0,0,0,0,8,58,15,10,0,0,0,0,0,0,2,52,26,11,1,14,66,8,0,0,1,84,5,2,2,6,65,18,1,0
79048,1993-03-01,34.85707,-76.73159,0,92,0,0,0,6,52,25,5,0,0,0,0,0,0,1,52,17,13,0,10,71,11,0,6,15,59,12,0,4,17,61,10,0,1
79056,1993-03-01,36.82662,-76.26916,0,0,0,0,0,0,74,18,0,0,0,0,0,0,0,0,54,10,10,1,8,66,16,1,5,20,55,12,0,4,12,64,12,0,0
79063,1993-03-01,39.74221,-75.51312,0,0,0,0,0,0,51,17,15,0,0,0,0,0,0,1,22,50,15,0,11,71,10,0,6,19,53,14,0,2,13,65,12,0,0
79070,1993-03-01,41.42222,-75.03328,4,74,14,0,0,0,25,15,12,0,0,0,0,0,0,0,27,41,15,0,13,65,14,0,12,12,54,14,0,3,12,65,12,0,1
79073,1993-03-01,42.13765,-74.81799,4,72,16,0,0,0,25,11,16,0,0,8,2,2,0,0,47,20,16,0,13,67,12,0,8,19,51,14,0,3,13,67,9,0,1
79083,1993-03-01,44.50292,-74.0546,8,63,20,1,0,0,51,0,0,0,0,20,8,7,0,1,56,27,5,0,13,65,14,0,5,20,58,9,0,3,14,62,13,0,1
79085,1993-03-01,44.97241,-73.89287,12,54,25,1,0,0,40,9,1,0,0,16,8,12,0,0,57,21,13,0,13,66,13,0,6,20,56,10,0,3,12,66,11,0,1
79090,1993-03-01,46.14097,-73.4742,14,53,24,1,0,1,45,3,2,0,0,19,20,10,0,0,46,36,10,0,13,69,10,0,3,22,55,12,0,3,12,67,10,0,1
79091,1993-03-01,46.3738,-73.38791,11,55,25,1,0,6,42,1,2,0,0,22,23,7,0,0,51,31,6,0,14,66,12,0,1,24,54,13,0,3,11,68,10,0,1
79110,1993-03-01,50.74149,-71.56505,28,35,29,0,8,0,17,4,0,0,11,37,29,0,0,0,87,3,2,0,15,58,19,0,0,15,66,11,0,2,15,58,16,1,1
79111,1993-03-01,50.96839,-71.45836,28,35,29,0,0,8,21,0,0,0,14,42,24,0,0,0,87,3,2,0,15,58,19,0,0,14,69,9,0,2,15,59,15,1,1
79112,1993-03-01,51.195,-71.35046,29,35,28,0,0,2,19,0,0,0,11,52,14,0,0,0,87,5,0,0,15,58,19,0,0,14,68,10,0,2,15,60,14,1,1
79122,1993-03-01,53.44423,-70.20112,37,25,30,0,0,4,5,0,0,0,48,44,0,0,0,2,75,10,5,0,15,54,23,0,1,16,64,11,0,3,12,65,12,0,1
79126,1993-03-01,54.55714,-69.57397,0,0,0,0,0,0,5,0,0,0,50,42,0,0,0,8,66,18,0,0,15,54,23,0,1,15,69,7,0,3,14,61,14,0,1
79127,1993-03-01,54.77875,-69.44395,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,62,22,0,0,15,53,24,0,1,15,71,5,0,3,14,61,14,0,0
79150,1993-03-01,76.45776,-25.70995,0,0,0,0,0,0,39,53,0,0,0,0,0,0,0,20,48,24,0,0,19,50,23,0,5,21,51,14,1,3,19,54,14,2,0
79153,1993-03-01,76.91025,-21.2505,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,20,45,27,0,0,19,49,24,0,3,23,50,14,2,3,20,58,11,0,0
79167,1993-03-01,66.56193,58.46521,58,11,23,0,0,0,0,0,0,0,11,62,19,0,0,10,54,23,5,0,18,51,23,0,0,14,71,7,0,1,17,68,6,0,1
79173,1993-03-01,65.37279,60.12401,63,4,24,1,0,0,0,0,0,0,18,19,55,0,0,7,50,30,5,0,19,51,22,0,0,12,75,5,0,1,16,69,6,0,2
79174,1993-03-01,65.17241,60.38519,65,3,22,2,0,0,0,0,0,0,19,18,55,0,0,8,51,28,5,0,18,52,22,0,0,15,72,5,0,1,15,70,6,0,2
79201,1993-03-01,59.56746,66.12472,31,39,22,0,0,0,34,0,0,0,14,30,20,0,0,22,56,12,2,0,15,57,20,0,1,18,63,10,0,2,22,58,7,3,1
79206,1993-03-01,58.49447,66.96496,28,39,25,0,0,1,37,0,0,0,1,26,32,0,0,13,61,14,1,0,15,59,18,0,1,18,63,9,1,1,23,58,8,2,1
79222,1993-03-01,55.00005,69.31234,23,42,27,0,0,0,38,1,0,0,0,49,3,0,0,0,75,10,6,0,16,59,17,0,0,21,57,14,0,0,21,60,11,0,1
79246,1993-03-01,49.60246,72.08121,26,42,23,1,0,0,22,7,10,0,0,33,13,0,0,8,68,13,3,0,13,59,20,0,0,23,57,12,0,0,19,64,9,0,1
79256,1993-03-01,47.30216,73.03385,25,50,17,0,0,0,5,8,2,0,0,33,13,0,0,13,56,21,2,0,12,60,20,0,0,30,48,14,0,0,20,61,11,0,1
79260,1993-03-01,46.3738,73.38791,12,62,18,0,0,6,35,10,1,0,0,80,3,9,0,20,65,7,0,0,12,58,22,0,0,20,62,10,0,0,16,66,10,0,1
79290,1993-03-01,38.7754,75.77403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,49,8,4,0,15,61,16,0,3,31,50,8,0,2,21,48,20,1,0
